@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}


@data
p,h,y,s,i,c,s,_,_,_,_,_,s
p,i,a,n,o,_,_,_,_,_,_,_,a
p,i,c,k,_,_,_,_,_,_,_,_,c
p,i,c,k,_,u,p,_,_,_,_,_,g
p,i,c,k,p,o,c,k,e,t,_,_,r
p,i,c,k,u,p,_,_,_,_,_,_,m
p,i,c,k,y,_,_,_,_,_,_,_,q
p,i,c,t,u,r,e,_,_,_,_,_,a
p,i,e,c,e,_,_,_,_,_,_,_,d
p,i,g,_,_,_,_,_,_,_,_,_,r
p,i,l,e,_,_,_,_,_,_,_,_,_
p,i,l,g,r,i,m,a,g,e,_,_,r
p,i,l,l,_,_,_,_,_,_,_,_,l
p,i,l,l,a,r,_,_,_,_,_,_,l
p,i,l,l,o,w,_,_,_,_,_,_,m
p,i,l,o,t,_,_,_,_,_,_,_,l
p,i,n,_,_,_,_,_,_,_,_,_,f
p,i,n,c,e,r,s,_,_,_,_,_,n
p,i,n,e,a,p,p,l,e,_,_,_,2
p,i,n,k,_,_,_,_,_,_,_,_,s
p,i,o,u,s,_,_,_,_,_,_,_,a
p,i,s,t,o,l,_,_,_,_,_,_,s
p,i,t,c,h,e,r,_,_,_,_,_,r
p,i,z,z,a,_,_,_,_,_,_,_,z
p,l,a,c,e,_,_,_,_,_,_,_,g
p,l,a,g,u,e,_,_,_,_,_,_,a
p,l,a,i,n,_,_,_,_,_,_,_,a
p,l,a,n,_,_,_,_,_,_,_,_,a
p,l,a,n,_,_,_,_,_,_,_,_,a
p,l,a,n,e,t,_,_,_,_,_,_,a
p,l,a,n,t,_,_,_,_,_,_,_,a
p,l,a,n,t,_,_,_,_,_,_,_,a
p,l,a,s,t,e,r,_,_,_,_,_,r
p,l,a,s,t,i,c,_,_,_,_,_,1
p,l,a,t,e,_,_,_,_,_,_,_,a
p,l,a,t,e,_,_,_,_,_,_,_,a
p,l,a,t,f,o,r,m,_,_,_,_,a
p,l,a,y,_,_,_,_,_,_,_,_,g
p,l,a,y,b,o,y,_,_,_,_,_,a
p,l,a,y,e,r,_,_,_,_,_,_,g
p,l,a,y,e,r,_,_,_,_,_,_,g
p,l,e,a,s,e,_,_,_,_,_,_,r
p,l,e,a,s,e,d,_,_,_,_,_,n
p,l,i,e,r,s,_,_,_,_,_,_,i
p,l,o,u,g,h,_,_,_,_,_,_,a
p,l,u,g,_,_,_,_,_,_,_,_,c
p,l,u,g,_,_,_,_,_,_,_,_,c
p,l,u,m,_,_,_,_,_,_,_,_,r
p,l,u,m,b,e,r,_,_,_,_,_,n
p,l,u,r,a,l,_,_,_,_,_,_,u
p,l,u,s,_,_,_,_,_,_,_,_,n
p,n,e,u,m,o,n,i,a,_,_,_,l
p,o,c,k,e,t,_,_,_,_,_,_,l
p,o,e,t,r,y,_,_,_,_,_,_,e
p,o,i,n,t,_,_,_,_,_,_,_,n
p,o,i,n,t,_,o,f,_,v,i,e,n
p,o,i,s,o,n,_,_,_,_,_,_,v
p,o,i,s,o,n,o,u,s,_,_,_,n
p,o,l,a,n,d,_,_,_,_,_,_,l
p,o,l,i,c,e,_,_,_,_,_,_,l
p,o,l,i,c,e,_,f,o,r,c,e,l
p,o,l,i,c,e,m,a,n,_,_,_,l
p,o,l,i,c,y,_,_,_,_,_,_,l
p,o,l,i,s,h,_,_,_,_,_,_,t
p,o,l,i,t,e,_,_,_,_,_,_,u
p,o,l,i,t,i,c,s,_,_,_,_,l
p,o,l,l,e,n,_,_,_,_,_,_,l
p,o,l,l,u,t,e,d,_,_,_,_,n
p,o,o,l,_,_,_,_,_,_,_,_,s
p,o,o,l,_,_,_,_,_,_,_,_,l
p,o,o,p,_,_,_,_,_,_,_,_,c
p,o,o,r,_,_,_,_,_,_,_,_,b
p,o,o,r,l,y,_,_,_,_,_,_,l
p,o,p,u,l,a,r,_,_,_,_,_,p
p,o,p,u,l,a,t,i,o,n,_,_,b
p,o,r,c,h,_,_,_,_,_,_,_,l
p,o,r,k,_,_,_,_,_,_,_,_,r
p,o,r,k,_,b,u,t,c,h,e,r,a
p,o,r,n,_,_,_,_,_,_,_,_,r
p,o,r,t,_,_,_,_,_,_,_,_,e
p,o,r,t,e,r,_,_,_,_,_,_,z
p,o,r,t,u,g,a,l,_,_,_,_,r
p,o,s,i,t,i,o,n,_,_,_,_,s
p,o,s,s,e,s,s,_,_,_,_,_,s
p,o,s,s,i,b,l,e,_,_,_,_,s
p,o,s,t,_,o,f,f,i,c,e,_,i
p,o,s,t,c,a,r,d,_,_,_,_,r
p,o,s,t,m,a,n,_,_,_,_,_,r
p,o,t,_,_,_,_,_,_,_,_,_,l
p,o,t,a,t,o,_,_,_,_,_,_,p
p,o,t,a,t,o,e,s,_,_,_,_,p
p,o,t,t,e,r,y,_,_,_,_,_,r
p,o,u,n,d,_,_,_,_,_,_,_,b
p,o,u,r,_,_,_,_,_,_,_,_,r
p,o,u,r,_,_,_,_,_,_,_,_,h
p,o,u,r,i,n,g,_,_,_,_,_,o
p,o,v,e,r,t,y,_,_,_,_,_,b
p,o,w,d,e,r,_,_,_,_,_,_,l
p,o,w,e,r,_,_,_,_,_,_,_,d
p,r,a,c,t,i,c,e,_,_,_,_,1
p,r,a,i,s,e,_,_,_,_,_,_,o
p,r,a,y,_,_,_,_,_,_,_,_,z
p,r,a,y,e,r,_,_,_,_,_,_,a
p,r,e,f,e,r,_,_,_,_,_,_,e
p,r,e,g,n,a,n,t,_,_,_,_,b
p,r,e,p,a,r,e,_,_,_,_,_,e
p,r,e,s,c,r,i,p,t,i,o,n,c
p,r,e,s,e,n,t,_,_,_,_,_,e
p,r,e,s,i,d,e,n,t,_,_,_,e
p,r,e,s,s,_,_,_,_,_,_,_,e
p,r,e,s,s,u,r,e,_,_,_,_,e
p,r,e,t,e,n,d,_,_,_,_,_,c
p,r,e,t,t,y,_,_,_,_,_,_,n
p,r,e,v,e,n,t,_,_,_,_,_,p
p,r,e,v,i,o,u,s,_,_,_,_,t
p,r,e,y,_,_,_,_,_,_,_,_,e
p,r,i,c,e,_,_,_,_,_,_,_,e
p,r,i,c,e,_,_,_,_,_,_,_,e
p,r,i,c,e,l,e,s,s,_,_,_,e
p,r,i,e,s,t,_,_,_,_,_,_,c
p,r,i,n,c,e,_,_,_,_,_,_,4
p,r,i,n,c,e,s,s,_,_,_,_,i
p,r,i,n,t,_,_,_,_,_,_,_,p
p,r,i,n,t,e,r,_,_,_,_,_,p
p,r,i,o,r,i,t,y,_,_,_,_,i
p,r,i,s,o,n,_,_,_,_,_,_,i
p,r,i,s,o,n,e,r,_,_,_,_,i
p,r,i,v,a,t,e,_,_,_,_,_,i
p,r,i,v,i,l,e,g,e,_,_,_,i
p,r,i,z,e,_,_,_,_,_,_,_,e
p,r,o,b,l,e,m,_,_,_,_,_,o
p,r,o,d,u,c,e,_,_,_,_,_,o
p,r,o,d,u,c,t,_,_,_,_,_,o
p,r,o,f,e,s,s,i,o,n,_,_,o
p,r,o,f,e,s,s,o,r,_,_,_,o
p,r,o,f,i,l,e,_,_,_,_,_,r
p,r,o,g,r,a,m,_,_,_,_,_,o
p,r,o,g,r,a,m,_,_,_,_,_,o
p,r,o,g,r,e,s,s,_,_,_,_,o
p,r,o,g,r,e,s,s,_,_,_,_,c
p,r,o,h,i,b,i,t,e,d,_,_,o
p,r,o,j,e,c,t,_,_,_,_,_,o
p,r,o,m,i,s,e,_,_,_,_,_,o
p,r,o,m,o,t,i,o,n,_,_,_,c
p,r,o,n,o,u,n,c,e,_,_,_,o
p,r,o,o,f,_,_,_,_,_,_,_,u
p,r,o,p,e,r,t,y,_,_,_,_,o
p,r,o,p,h,e,t,_,_,_,_,_,o
p,r,o,p,o,s,e,_,_,_,_,_,g
p,r,o,s,e,c,u,t,o,r,_,_,u
p,r,o,s,p,e,r,i,t,y,_,_,o
p,r,o,s,t,i,t,u,t,e,_,_,o
p,r,o,s,t,i,t,u,t,i,o,n,o
p,r,o,t,e,c,t,_,_,_,_,_,o
p,r,o,u,d,_,_,_,_,_,_,_,g
p,r,o,v,e,_,_,_,_,_,_,_,m
p,r,o,v,e,r,b,_,_,_,_,_,o
p,r,o,v,i,d,e,_,_,_,_,_,o
p,u,b,l,i,c,_,_,_,_,_,_,b
p,u,b,l,i,c,_,h,o,l,i,d,a
p,u,b,l,i,s,h,_,_,_,_,_,b
p,u,l,l,_,_,_,_,_,_,_,_,l
p,u,l,s,e,_,_,_,_,_,_,_,l
p,u,m,p,_,_,_,_,_,_,_,_,m
p,u,m,p,k,i,n,_,_,_,_,_,l
p,u,n,c,h,_,_,_,_,_,_,_,r
p,u,n,c,t,u,a,l,_,_,_,_,n
p,u,n,c,t,u,r,e,_,_,_,_,r
p,u,n,i,s,h,_,_,_,_,_,_,s
p,u,p,p,y,_,_,_,_,_,_,_,r
p,u,r,e,_,_,_,_,_,_,_,_,r
p,u,r,p,l,e,_,_,_,_,_,_,r
p,u,r,p,o,s,e,_,_,_,_,_,o
p,u,r,s,e,_,_,_,_,_,_,_,n
p,u,s,h,_,_,_,_,_,_,_,_,p
p,u,t,_,_,_,_,_,_,_,_,_,n
p,u,t,_,o,n,_,_,_,_,_,_,n
p,u,t,_,o,n,_,_,_,_,_,_,n
q,u,a,l,i,t,y,_,_,_,_,_,l
q,u,a,n,t,i,t,y,_,_,_,_,n
q,u,a,r,r,e,l,_,_,_,_,_,2
q,u,a,r,r,e,l,_,_,_,_,_,l
q,u,a,r,t,e,r,_,_,_,_,_,a
q,u,e,e,n,_,_,_,_,_,_,_,i
q,u,e,s,t,i,o,n,_,_,_,_,e
q,u,e,u,e,_,_,_,_,_,_,_,l
q,u,i,c,k,_,_,_,_,_,_,_,p
q,u,i,c,k,l,y,_,_,_,_,_,p
q,u,i,e,t,_,_,_,_,_,_,_,a
q,u,i,t,_,_,_,_,_,_,_,_,j
q,u,i,t,e,_,_,_,_,_,_,_,s
q,u,i,z,_,_,_,_,_,_,_,_,n
r,a,b,b,i,t,_,_,_,_,_,_,n
r,a,c,e,_,_,_,_,_,_,_,_,z
r,a,c,e,_,_,_,_,_,_,_,_,r
r,a,c,i,s,m,_,_,_,_,_,_,c
r,a,c,i,s,t,_,_,_,_,_,_,c
r,a,c,k,_,_,_,_,_,_,_,_,t
r,a,c,k,e,t,_,_,_,_,_,_,a
r,a,d,a,r,_,_,_,_,_,_,_,d
r,a,d,i,a,t,i,o,n,_,_,_,d
r,a,d,i,o,_,_,_,_,_,_,_,d
r,a,d,i,s,h,_,_,_,_,_,_,b
r,a,i,l,r,o,a,d,_,_,_,_,r
r,a,i,l,w,a,y,_,_,_,_,_,r
r,a,i,n,_,_,_,_,_,_,_,_,u
r,a,i,n,_,_,_,_,_,_,_,_,o
r,a,i,n,c,o,a,t,_,_,_,_,p
r,a,i,n,i,n,g,_,_,_,_,_,o
r,a,i,n,y,_,_,_,_,_,_,_,u
r,a,i,s,e,_,_,_,_,_,_,_,m
r,a,i,s,i,n,_,_,_,_,_,_,s
r,a,n,d,o,m,_,_,_,_,_,_,_
r,a,n,k,_,_,_,_,_,_,_,_,n
r,a,p,e,_,_,_,_,_,_,_,_,o
r,a,p,i,d,l,y,_,_,_,_,_,p
r,a,r,e,_,_,_,_,_,_,_,_,r
r,a,r,e,_,_,_,_,_,_,_,_,c
r,a,r,e,l,y,_,_,_,_,_,_,r
r,a,s,p,_,_,_,_,_,_,_,_,c
r,a,s,p,b,e,r,r,y,_,_,_,a
r,a,t,_,_,_,_,_,_,_,_,_,t
r,a,t,e,_,_,_,_,_,_,_,_,r
r,a,w,_,_,_,_,_,_,_,_,_,u
r,a,z,o,r,_,_,_,_,_,_,_,q
r,e,a,c,h,_,_,_,_,_,_,_,c
r,e,a,c,t,i,o,n,_,_,_,_,a
r,e,a,d,_,_,_,_,_,_,_,_,e
r,e,a,d,y,_,_,_,_,_,_,_,s
r,e,a,d,y,_,_,_,_,_,_,_,e
r,e,a,l,_,_,_,_,_,_,_,_,a
r,e,a,l,_,e,s,t,a,t,e,_,e
r,e,a,l,i,t,y,_,_,_,_,_,a
r,e,a,l,i,z,e,_,_,_,_,_,r
r,e,a,l,l,y,_,_,_,_,_,_,_
r,e,a,r,_,b,u,m,p,e,r,_,f
r,e,a,r,v,i,e,w,_,m,i,r,p
r,e,a,s,o,n,_,_,_,_,_,_,z
r,e,c,e,i,p,t,_,_,_,_,_,c
r,e,c,e,i,v,e,_,_,_,_,_,c
r,e,c,e,n,t,l,y,_,_,_,_,c
r,e,c,e,p,t,i,o,n,_,_,_,c
r,e,c,e,p,t,i,o,n,_,d,e,c
r,e,c,e,p,t,i,o,n,i,s,t,c
r,e,c,i,p,e,_,_,_,_,_,_,c
r,e,c,l,i,n,e,r,_,_,_,_,l
r,e,c,o,g,n,i,z,e,_,_,_,c
r,e,c,o,m,m,e,n,d,_,_,_,c
r,e,c,o,r,d,_,_,_,_,_,_,c
r,e,c,o,r,d,_,_,_,_,_,_,s
r,e,c,o,r,d,_,_,_,_,_,_,a
r,e,c,o,v,e,r,_,_,_,_,_,c
r,e,d,_,_,_,_,_,_,_,_,_,j
r,e,d,u,c,e,_,_,_,_,_,_,b
r,e,f,l,e,c,t,o,r,_,_,_,f
r,e,f,r,i,g,e,r,a,t,o,r,v
r,e,f,u,g,e,e,_,_,_,_,_,f
r,e,f,u,n,d,_,_,_,_,_,_,e
r,e,f,u,n,d,_,_,_,_,_,_,m
r,e,f,u,s,e,_,_,_,_,_,_,g
r,e,g,a,r,d,l,e,s,s,_,_,p
r,e,g,i,o,n,_,_,_,_,_,_,g
r,e,g,i,s,t,e,r,_,_,_,_,g
r,e,g,i,s,t,e,r,e,d,_,_,r
r,e,g,i,s,t,r,a,t,i,o,n,g
r,e,i,m,b,u,r,s,e,_,_,_,m
r,e,l,a,t,i,o,n,s,h,i,p,l
r,e,l,a,x,_,_,_,_,_,_,_,l
r,e,l,e,a,s,e,_,_,_,_,_,b
r,e,l,i,a,b,l,e,_,_,_,_,g
r,e,l,i,e,f,_,_,_,_,_,_,i
r,e,l,i,g,i,o,n,_,_,_,_,l
r,e,l,i,g,i,o,u,s,_,_,_,l
r,e,m,a,i,n,_,_,_,_,_,_,e
r,e,m,e,m,b,e,r,_,_,_,_,c
r,e,m,i,n,d,_,_,_,_,_,_,c
r,e,m,o,t,e,_,c,o,n,t,r,n
r,e,m,o,v,e,_,_,_,_,_,_,i
r,e,n,t,_,_,_,_,_,_,_,_,q
r,e,p,a,i,r,_,_,_,_,_,_,p
r,e,p,e,a,t,_,_,_,_,_,_,p
r,e,p,l,y,_,_,_,_,_,_,_,s
r,e,p,l,y,_,_,_,_,_,_,_,s
r,e,p,o,r,t,e,r,_,_,_,_,p
r,e,p,u,t,a,t,i,o,n,_,_,p
r,e,p,u,t,e,d,_,t,o,_,b,n
r,e,q,u,e,s,t,_,_,_,_,_,r
r,e,q,u,i,r,e,_,_,_,_,_,q
r,e,s,c,u,e,_,_,_,_,_,_,s
r,e,s,e,r,v,a,t,i,o,n,_,s
r,e,s,e,r,v,e,_,_,_,_,_,s
r,e,s,e,r,v,e,d,_,_,_,_,s
r,e,s,i,d,e,n,t,_,_,_,_,s
r,e,s,i,g,n,_,_,_,_,_,_,m
r,e,s,i,g,n,a,t,i,o,n,_,m
r,e,s,i,s,t,_,_,_,_,_,_,s
r,e,s,p,e,c,t,_,_,_,_,_,s
r,e,s,p,o,n,s,i,b,l,e,_,s
r,e,s,t,_,_,_,_,_,_,_,_,s
r,e,s,t,_,_,_,_,_,_,_,_,s
r,e,s,t,_,_,_,_,_,_,_,_,s
r,e,s,t,a,u,r,a,n,t,_,_,s
r,e,s,t,r,o,o,m,_,_,_,_,r
r,e,s,t,r,o,o,m,_,_,_,_,2
r,e,s,u,l,t,_,_,_,_,_,_,s
r,e,s,u,m,e,_,_,_,_,_,_,r
r,e,t,i,r,e,_,_,_,_,_,_,b
r,e,t,i,r,e,d,_,_,_,_,_,b
r,e,t,u,r,n,_,_,_,_,_,_,g
r,e,t,u,r,n,_,a,d,d,r,e,m
r,e,t,u,r,n,_,t,i,c,k,e,l
r,e,v,e,n,g,e,_,_,_,_,_,n
r,e,v,o,l,u,t,i,o,n,_,_,v
r,e,v,o,l,v,e,r,_,_,_,_,v
r,e,w,a,r,d,_,_,_,_,_,_,c
r,h,i,n,o,c,e,r,o,s,_,_,n
r,h,u,b,a,r,b,_,_,_,_,_,i
r,h,y,t,h,m,_,_,_,_,_,_,t
r,i,c,e,_,_,_,_,_,_,_,_,r
r,i,c,h,_,_,_,_,_,_,_,_,c
r,i,d,e,_,_,_,_,_,_,_,_,n
r,i,d,i,c,u,l,o,u,s,_,_,d
r,i,f,l,e,_,_,_,_,_,_,_,f
r,i,g,h,t,_,_,_,_,_,_,_,r
r,i,g,h,t,_,_,_,_,_,_,_,r
r,i,g,h,t,_,_,_,_,_,_,_,n
r,i,n,g,_,_,_,_,_,_,_,_,i
r,i,n,g,_,_,_,_,_,_,_,_,m
r,i,p,e,_,_,_,_,_,_,_,_,d
r,i,s,k,_,_,_,_,_,_,_,_,e
r,i,v,a,l,_,_,_,_,_,_,_,v
r,i,v,e,r,_,_,_,_,_,_,_,o
r,o,a,d,_,_,_,_,_,_,_,_,r
r,o,a,s,t,e,d,_,_,_,_,_,a
r,o,b,_,_,_,_,_,_,_,_,_,b
r,o,b,b,e,r,_,_,_,_,_,_,d
r,o,b,e,_,_,_,_,_,_,_,_,t
r,o,b,i,n,_,_,_,_,_,_,_,t
r,o,b,o,t,_,_,_,_,_,_,_,b
r,o,c,k,_,_,_,_,_,_,_,_,c
r,o,c,k,e,t,_,_,_,_,_,_,h
r,o,l,l,_,_,_,_,_,_,_,_,n
r,o,l,l,_,o,v,e,r,_,_,_,r
r,o,l,l,e,r,_,b,l,a,d,e,t
r,o,m,a,n,t,i,c,_,_,_,_,m
r,o,o,f,_,_,_,_,_,_,_,_,c
r,o,o,m,_,_,_,_,_,_,_,_,a
r,o,o,m,_,s,e,r,v,i,c,e,r
r,o,o,t,_,_,_,_,_,_,_,_,4
r,o,p,e,_,_,_,_,_,_,_,_,e
r,o,s,e,_,_,_,_,_,_,_,_,s
r,o,t,t,e,n,_,_,_,_,_,_,d
r,o,u,g,h,_,_,_,_,_,_,_,p
r,o,u,g,h,_,_,_,_,_,_,_,c
r,o,u,n,d,_,_,_,_,_,_,_,d
r,o,u,n,d,_,t,r,i,p,_,t,l
r,o,u,t,i,n,e,_,_,_,_,_,t
r,o,y,a,l,_,_,_,_,_,_,_,a
r,u,b,_,_,_,_,_,_,_,_,_,o
r,u,b,b,e,r,_,b,a,n,d,_,n
r,u,b,b,i,s,h,_,_,_,_,_,s
r,u,d,e,_,_,_,_,_,_,_,_,l
r,u,g,_,_,_,_,_,_,_,_,_,p
r,u,l,e,_,_,_,_,_,_,_,_,g
r,u,l,e,_,_,_,_,_,_,_,_,g
r,u,l,e,r,_,_,_,_,_,_,_,g
r,u,m,o,r,_,_,_,_,_,_,_,m
r,u,n,_,a,w,a,y,_,_,_,_,c
r,u,s,h,_,_,_,_,_,_,_,_,c
r,u,s,h,_,h,o,u,r,_,_,_,r
r,u,s,s,i,a,_,_,_,_,_,_,s
r,u,s,t,_,_,_,_,_,_,_,_,i
r,u,s,t,y,_,_,_,_,_,_,_,i
s,a,c,r,e,d,_,_,_,_,_,_,g
s,a,c,r,i,f,i,c,e,_,_,_,c
s,a,d,_,_,_,_,_,_,_,_,_,i
s,a,d,n,e,s,s,_,_,_,_,_,i
s,a,f,e,_,_,_,_,_,_,_,_,g
s,a,f,e,_,_,_,_,_,_,_,_,j
s,a,f,e,t,y,_,_,_,_,_,_,g
s,a,i,l,_,_,_,_,_,_,_,_,v
s,a,i,l,o,r,_,_,_,_,_,_,r
s,a,i,n,t,_,_,_,_,_,_,_,n
s,a,l,a,d,_,_,_,_,_,_,_,s
s,a,l,a,r,y,_,_,_,_,_,_,e
s,a,l,e,_,_,_,_,_,_,_,_,n
s,a,l,e,_,_,_,_,_,_,_,_,b
s,a,l,e,_,_,_,_,_,_,_,_,_
s,a,l,e,s,m,a,n,_,_,_,_,n
s,a,l,e,s,p,e,r,s,o,n,_,n
s,a,l,i,v,a,_,_,_,_,_,_,l
s,a,l,m,o,n,_,_,_,_,_,_,l
s,a,l,t,_,_,_,_,_,_,_,_,l
s,a,l,t,_,s,h,a,k,e,r,_,l
s,a,l,t,y,_,_,_,_,_,_,_,l
s,a,m,e,_,_,_,_,_,_,_,_,s
s,a,m,p,l,e,_,_,_,_,_,_,e
s,a,n,d,_,_,_,_,_,_,_,_,e
s,a,n,d,a,l,s,_,_,_,_,_,n
s,a,n,d,w,i,c,h,_,_,_,_,n
s,a,n,t,a,_,c,l,a,u,s,_,p
s,a,r,c,a,s,t,i,c,_,_,_,r
s,a,r,d,i,n,e,s,_,_,_,_,r
s,a,t,e,l,l,i,t,e,_,_,_,t
s,a,t,i,s,f,y,_,_,_,_,_,t
s,a,u,c,e,_,_,_,_,_,_,_,l
s,a,u,c,e,p,a,n,_,_,_,_,c
s,a,u,s,a,g,e,_,_,_,_,_,l
s,a,v,e,_,_,_,_,_,_,_,_,o
s,a,v,i,n,g,s,_,_,_,_,_,o
s,a,y,_,_,_,_,_,_,_,_,_,c
s,c,a,l,e,_,_,_,_,_,_,_,c
s,c,a,n,n,e,r,_,_,_,_,_,c
s,c,a,r,_,_,_,_,_,_,_,_,c
s,c,a,r,f,_,_,_,_,_,_,_,f
s,c,h,e,d,u,l,e,_,_,_,_,o
s,c,h,e,m,e,_,_,_,_,_,_,a
s,c,h,o,l,a,r,_,_,_,_,_,u
s,c,h,o,l,a,r,s,h,i,p,_,c
s,c,h,o,o,l,_,_,_,_,_,_,c
s,c,i,e,n,c,e,_,_,_,_,_,e
s,c,i,s,s,o,r,s,_,_,_,_,a
s,c,o,r,e,_,_,_,_,_,_,_,n
s,c,o,r,e,_,_,_,_,_,_,_,r
s,c,o,r,p,i,o,n,_,_,_,_,a
s,c,o,u,r,i,n,g,_,_,_,_,t
s,c,r,a,m,b,l,e,d,_,_,_,e
s,c,r,a,t,c,h,_,_,_,_,_,a
s,c,r,e,a,m,_,_,_,_,_,_,i
s,c,r,e,e,n,_,_,_,_,_,_,n
s,c,r,e,w,_,_,_,_,_,_,_,r
s,c,r,e,w,_,u,p,_,_,_,_,t
s,c,r,e,w,d,r,i,v,e,r,_,s
s,c,r,u,b,_,_,_,_,_,_,_,e
s,e,a,_,_,_,_,_,_,_,_,_,r
s,e,a,f,o,o,d,_,_,_,_,_,r
s,e,a,g,u,l,l,_,_,_,_,_,v
s,e,a,l,_,_,_,_,_,_,_,_,c
s,e,a,r,c,h,_,e,n,g,i,n,t
s,e,a,r,c,h,_,f,o,r,_,_,s
s,e,a,s,o,n,_,_,_,_,_,_,t
s,e,a,t,_,_,_,_,_,_,_,_,i
s,e,a,w,e,e,d,_,_,_,_,_,g
s,e,c,o,n,d,_,_,_,_,_,_,g
s,e,c,o,n,d,_,f,l,o,o,r,i
s,e,c,r,e,t,_,_,_,_,_,_,c
s,e,c,r,e,t,_,a,g,e,n,t,e
s,e,c,r,e,t,a,r,y,_,_,_,_
s,e,c,t,i,o,n,_,_,_,_,_,n
s,e,c,u,r,i,t,y,_,_,_,_,g
s,e,c,u,r,i,t,y,_,g,u,a,a
s,e,e,_,_,_,_,_,_,_,_,_,r
s,e,e,d,_,_,_,_,_,_,_,_,m
s,e,e,m,_,_,_,_,_,_,_,_,r
s,e,i,z,u,r,e,_,_,_,_,_,a
s,e,l,e,c,t,_,_,_,_,_,_,l
s,e,l,f,i,s,h,_,_,_,_,_,o
s,e,l,l,_,_,_,_,_,_,_,_,n
s,e,l,l,e,r,_,_,_,_,_,_,n
s,e,n,d,_,_,_,_,_,_,_,_,v
s,e,n,s,i,t,i,v,e,_,_,_,n
s,e,n,t,_,t,o,_,_,_,_,_,s
s,e,n,t,e,n,c,e,_,_,_,_,a
s,e,p,a,r,a,t,e,_,_,_,_,p
s,e,p,a,r,a,t,e,_,_,_,_,p
s,e,p,a,r,a,t,e,d,_,_,_,p
s,e,p,t,e,m,b,e,r,_,_,_,p
s,e,r,i,o,u,s,_,_,_,_,_,a
s,e,r,v,a,n,t,_,_,_,_,_,i
s,e,r,v,e,_,_,_,_,_,_,_,r
s,e,r,v,i,c,e,_,_,_,_,_,r
s,e,r,v,i,c,e,_,s,t,a,t,t
s,e,v,e,n,_,_,_,_,_,_,_,e
s,e,v,e,n,t,e,e,n,_,_,_,e
s,e,v,e,n,t,e,e,n,t,h,_,c
s,e,v,e,n,t,h,_,_,_,_,_,p
s,e,v,e,n,t,i,e,t,h,_,_,p
s,e,v,e,n,t,y,_,_,_,_,_,t
s,e,v,e,r,a,l,_,_,_,_,_,r
s,e,v,e,r,a,l,_,_,_,_,_,r
s,e,w,_,_,_,_,_,_,_,_,_,s
s,e,w,a,g,e,_,_,_,_,_,_,u
s,e,x,_,_,_,_,_,_,_,_,_,x
s,e,x,y,_,_,_,_,_,_,_,_,x
s,h,a,d,e,_,_,_,_,_,_,_,m
s,h,a,k,e,_,_,_,_,_,_,_,i
s,h,a,l,l,o,w,_,_,_,_,_,c
s,h,a,m,e,_,_,_,_,_,_,_,r
s,h,a,m,e,l,e,s,s,_,_,_,s
s,h,a,m,p,o,o,_,_,_,_,_,a
s,h,a,p,e,_,_,_,_,_,_,_,r
s,h,a,r,e,_,_,_,_,_,_,_,m
s,h,a,r,k,_,_,_,_,_,_,_,b
s,h,a,r,p,_,_,_,_,_,_,_,i
s,h,a,v,e,_,_,_,_,_,_,_,e
s,h,a,v,i,n,g,_,c,r,e,a,e
s,h,e,_,_,_,_,_,_,_,_,_,l
s,h,e,e,p,_,_,_,_,_,_,_,e
s,h,e,e,t,_,_,_,_,_,_,_,b
s,h,e,l,l,_,_,_,_,_,_,_,n
