n,c,t,g
c,t,_,u
t,_,_,i
_,_,_,d
_,_,_,o
_,e,x,d
e,x,t,e
x,t,r,_
t,r,a,m
r,a,_,á
a,_,_,s
_,e,x,e
e,x,t,x
x,t,r,t
t,r,a,r
r,a,c,a
a,c,t,e
c,t,_,r
t,_,_,_
_,e,x,e
e,x,t,x
x,t,r,t
t,r,e,r
r,e,m,e
e,m,e,m
m,e,l,a
e,l,y,d
l,y,_,a
y,_,_,m
_,_,_,e
_,_,_,n
_,e,x,e
e,x,t,x
x,t,r,t
t,r,e,r
r,e,m,e
e,m,i,m
m,i,s,i
i,s,t,s
s,t,_,t
t,_,_,a
_,e,y,o
e,y,e,j
y,e,_,o
e,_,_,_
_,e,y,c
e,y,e,e
y,e,b,j
e,b,r,a
b,r,o,_
r,o,w,_
o,w,_,_
w,_,_,_
_,e,y,p
e,y,e,e
y,e,l,s
e,l,a,t
l,a,s,a
a,s,h,ñ
s,h,e,a
h,e,s,s
e,s,_,_
s,_,_,_
_,f,a,t
f,a,b,e
a,b,r,l
b,r,i,a
r,i,c,_
i,c,_,_
c,_,_,_
_,f,a,c
f,a,c,a
a,c,e,r
c,e,_,a
e,_,_,_
_,f,a,f
f,a,c,á
a,c,t,b
c,t,o,r
t,o,r,i
o,r,y,c
r,y,_,a
y,_,_,_
_,f,a,d
f,a,d,e
a,d,e,s
d,e,d,t
e,d,_,e
d,_,_,ñ
_,_,_,i
_,_,_,d
_,_,_,o
_,f,a,f
f,a,i,r
a,i,l,a
i,l,_,c
l,_,_,a
_,_,_,s
_,_,_,a
_,_,_,r
_,f,a,f
f,a,i,a
a,i,l,l
i,l,u,l
l,u,r,a
u,r,e,_
r,e,_,_
e,_,_,_
_,f,a,d
f,a,i,e
a,i,n,s
i,n,t,m
n,t,_,a
t,_,_,y
_,_,_,a
_,_,_,r
_,_,_,s
_,_,_,e
_,f,a,d
f,a,i,e
a,i,n,s
i,n,t,m
n,t,e,a
t,e,d,y
e,d,_,a
d,_,_,d
_,_,_,o
_,f,a,r
f,a,i,u
a,i,r,b
i,r,_,i
r,_,_,o
_,f,a,p
f,a,i,a
a,i,r,r
i,r,_,q
r,_,_,u
_,_,_,e
_,_,_,d
_,_,_,e
_,_,_,a
_,_,_,t
_,f,a,f
f,a,i,i
a,i,t,e
i,t,h,l
t,h,f,_
h,f,u,_
f,u,l,_
u,l,_,_
l,_,_,_
_,f,a,f
f,a,k,a
a,k,e,l
k,e,_,s
e,_,_,o
_,f,a,c
f,a,l,a
a,l,l,e
l,l,_,r
l,_,_,(
_,_,_,s
_,_,_,)
_,f,a,f
f,a,l,a
a,l,s,l
l,s,e,s
s,e,_,o
e,_,_,_
_,f,a,f
f,a,m,a
a,m,i,m
m,i,l,i
i,l,i,l
l,i,a,i
i,a,r,a
a,r,_,r
r,_,_,_
_,f,a,f
f,a,m,a
a,m,i,m
m,i,l,i
i,l,y,l
l,y,_,i
y,_,_,a
_,f,a,f
f,a,m,a
a,m,o,m
m,o,u,o
o,u,s,s
u,s,_,o
s,_,_,_
_,f,a,v
f,a,n,e
a,n,_,n
n,_,_,t
_,_,_,i
_,_,_,l
_,_,_,a
_,_,_,d
_,_,_,o
_,_,_,r
_,_,_,e
_,f,a,a
f,a,n,f
a,n,_,i
n,_,_,c
_,_,_,i
_,_,_,o
_,_,_,n
_,_,_,a
_,_,_,d
_,_,_,o
_,f,a,f
f,a,n,a
a,n,t,n
n,t,a,t
t,a,s,a
a,s,y,s
s,y,_,í
y,_,_,a
_,f,a,l
f,a,r,e
a,r,_,j
r,_,_,o
_,_,_,s
_,f,a,l
f,a,r,e
a,r,_,j
r,_,f,o
_,f,r,s
f,r,o,_
r,o,m,d
o,m,_,e
m,_,_,_
_,f,a,p
f,a,r,r
a,r,e,e
r,e,_,c
e,_,_,i
_,_,_,o
_,_,_,d
_,_,_,e
_,_,_,l
_,_,_,b
_,f,a,g
f,a,r,r
a,r,m,a
r,m,_,n
m,_,_,j
_,_,_,a
_,f,a,g
f,a,r,r
a,r,m,a
r,m,e,n
m,e,r,j
e,r,_,e
r,_,_,r
_,_,_,o
_,f,a,t
f,a,r,i
a,r,t,r
r,t,_,a
t,_,_,r
_,_,_,s
_,_,_,e
_,_,_,u
_,_,_,n
_,_,_,p
_,f,a,m
f,a,s,o
a,s,h,d
s,h,i,a
h,i,o,_
i,o,n,_
o,n,_,_
n,_,_,_
_,f,a,d
f,a,s,e
a,s,h,_
s,h,i,m
h,i,o,o
i,o,n,d
o,n,a,a
n,a,b,_
a,b,l,_
b,l,e,_
l,e,_,_
e,_,_,_
_,f,a,r
f,a,s,á
a,s,t,p
s,t,_,i
t,_,_,d
_,_,_,o
_,f,a,a
f,a,s,y
a,s,t,u
s,t,_,n
t,_,_,a
_,_,_,r
_,f,a,c
f,a,s,o
a,s,t,m
s,t,_,i
t,_,f,d
_,f,o,a
f,o,o,_
o,o,d,r
o,d,_,á
d,_,_,p
_,_,_,i
_,_,_,d
_,f,a,g
f,a,t,o
a,t,_,r
t,_,_,d
_,_,_,o
_,f,a,g
f,a,t,r
a,t,_,a
t,_,_,s
_,_,_,a
_,f,a,d
f,a,t,e
a,t,e,s
t,e,_,t
e,_,_,i
_,_,_,n
_,_,_,o
_,f,a,p
f,a,t,a
a,t,h,d
t,h,e,r
h,e,r,e
e,r,_,_
r,_,_,_
_,f,a,l
f,a,u,l
a,u,c,a
u,c,e,v
c,e,t,e
e,t,_,_
t,_,_,_
_,f,a,d
f,a,u,e
a,u,l,f
u,l,t,e
l,t,_,c
t,_,_,t
_,_,_,o
_,f,a,f
f,a,v,a
a,v,o,v
v,o,r,o
o,r,_,r
r,_,_,_
_,f,a,f
f,a,v,a
a,v,o,v
v,o,r,o
o,r,i,r
r,i,t,i
i,t,e,t
t,e,_,o
e,_,_,_
_,f,a,f
f,a,x,a
a,x,_,x
x,_,_,_
_,f,e,m
f,e,a,i
e,a,r,e
a,r,_,d
r,_,_,o
_,f,e,t
f,e,a,e
e,a,r,m
a,r,_,e
r,_,_,r
_,f,e,p
f,e,a,l
e,a,t,u
a,t,h,m
t,h,e,a
h,e,r,s
e,r,s,_
r,s,_,_
s,_,_,_
_,f,e,c
f,e,a,a
e,a,t,r
a,t,u,a
t,u,r,c
u,r,e,t
r,e,_,e
e,_,_,r
_,_,_,í
_,_,_,s
_,_,_,t
_,_,_,i
_,f,e,f
f,e,b,e
e,b,r,b
b,r,u,r
r,u,a,e
u,a,r,r
a,r,y,o
r,y,_,_
y,_,_,_
_,f,e,h
f,e,d,a
e,d,_,r
d,_,u,t
_,u,p,o
u,p,_,_
p,_,_,_
_,f,e,h
f,e,e,o
e,e,_,n
e,_,_,o
_,_,_,r
_,_,_,a
_,_,_,r
_,_,_,i
_,_,_,o
_,_,_,s
_,f,e,d
f,e,e,a
e,e,d,r
e,d,_,_
d,_,_,d
_,_,_,e
_,_,_,c
_,_,_,o
_,_,_,m
_,_,_,e
_,_,_,r
_,f,e,s
f,e,e,e
e,e,l,n
e,l,_,t
l,_,_,i
_,_,_,r
_,_,_,s
_,_,_,e
_,f,e,s
f,e,e,e
e,e,l,n
e,l,i,t
l,i,n,i
i,n,g,m
n,g,_,i
g,_,_,e
_,_,_,n
_,_,_,t
_,_,_,o
_,f,e,h
f,e,m,e
e,m,a,m
m,a,l,b
a,l,e,r
l,e,_,a
e,_,_,_
_,f,e,c
f,e,n,e
e,n,c,r
n,c,e,c
c,e,_,a
e,_,_,_
_,f,e,d
f,e,n,e
e,n,d,f
n,d,e,e
d,e,r,n
e,r,_,s
r,_,_,a
_,f,e,f
f,e,r,é
e,r,t,r
r,t,i,t
t,i,l,i
i,l,e,l
l,e,_,_
e,_,_,_
_,f,e,f
f,e,t,e
e,t,u,t
t,u,s,o
u,s,_,_
s,_,_,_
_,f,e,f
f,e,v,i
e,v,e,e
v,e,r,b
e,r,_,r
r,_,_,e
_,f,e,p
f,e,w,o
e,w,_,c
w,_,_,o
_,_,_,s
_,f,i,n
f,i,a,o
i,a,n,v
a,n,c,i
n,c,é,o
c,é,_,_
é,_,_,_
_,f,i,n
f,i,a,o
i,a,n,v
a,n,c,i
n,c,é,a
c,é,e,_
é,e,_,_
e,_,_,_
_,f,i,c
f,i,e,a
i,e,l,m
e,l,d,p
l,d,_,o
d,_,_,_
_,f,i,q
f,i,f,u
i,f,t,i
f,t,e,n
t,e,e,c
e,e,n,e
e,n,_,_
n,_,_,_
_,f,i,d
f,i,f,é
i,f,t,c
f,t,e,i
t,e,e,m
e,e,n,o
e,n,t,_
n,t,h,q
t,h,_,u
h,_,_,i
_,_,_,n
_,_,_,t
_,f,i,q
f,i,f,u
i,f,t,i
f,t,h,n
t,h,_,t
h,_,_,o
_,f,i,q
f,i,f,u
i,f,t,i
f,t,i,n
t,i,e,c
i,e,t,u
e,t,h,a
t,h,_,g
h,_,_,é
_,_,_,s
_,_,_,i
_,_,_,m
_,f,i,c
f,i,f,i
i,f,t,n
f,t,y,c
t,y,_,u
y,_,_,e
_,_,_,n
_,_,_,t
_,_,_,a
_,f,i,h
f,i,g,i
i,g,_,g
g,_,_,o
_,f,i,p
f,i,g,e
i,g,h,l
g,h,t,e
h,t,_,a
t,_,_,_
_,f,i,p
f,i,g,e
i,g,h,l
g,h,t,e
h,t,_,a
t,_,_,r
_,f,i,f
f,i,l,i
i,l,e,c
l,e,_,h
e,_,_,e
_,_,_,r
_,_,_,o
_,f,i,l
f,i,l,l
i,l,l,e
l,l,_,n
l,_,_,a
_,_,_,r
_,f,i,r
f,i,l,e
i,l,l,l
l,l,_,l
l,_,o,e
_,o,u,n
o,u,t,a
u,t,_,r
t,_,_,_
_,f,i,p
f,i,l,e
i,l,m,l
l,m,_,í
m,_,_,c
_,_,_,u
_,_,_,l
_,_,_,a
_,f,i,f
f,i,l,i
i,l,t,l
l,t,e,t
t,e,r,r
e,r,_,o
r,_,_,_
_,f,i,s
f,i,l,u
i,l,t,c
l,t,h,i
t,h,_,e
h,_,_,d
_,_,_,a
_,_,_,d
_,f,i,a
f,i,n,l
i,n,_,e
n,_,_,t
_,_,_,a
_,f,i,f
f,i,n,i
i,n,a,n
n,a,l,a
a,l,_,l
l,_,_,_
_,f,i,f
f,i,n,i
i,n,a,n
n,a,n,a
a,n,c,n
n,c,i,c
c,i,a,i
i,a,l,e
a,l,_,r
l,_,_,o
_,f,i,e
f,i,n,c
i,n,a,o
n,a,n,n
a,n,c,ó
n,c,i,m
c,i,a,i
i,a,l,c
a,l,l,a
l,l,y,m
l,y,_,e
y,_,_,n
_,f,i,e
f,i,n,n
i,n,d,c
n,d,_,o
d,_,_,n
_,_,_,t
_,_,_,r
_,_,_,a
_,_,_,r
_,f,i,d
f,i,n,e
i,n,d,s
n,d,_,c
d,_,o,u
_,o,u,b
o,u,t,r
u,t,_,i
t,_,_,r
_,f,i,m
f,i,n,u
i,n,e,y
n,e,_,_
e,_,_,b
_,_,_,i
_,_,_,e
_,_,_,n
_,f,i,m
f,i,n,u
i,n,e,l
n,e,_,t
e,_,_,a
_,f,i,d
f,i,n,e
i,n,g,d
n,g,e,o
g,e,r,_
e,r,_,_
r,_,_,_
_,f,i,u
f,i,n,ñ
i,n,g,a
n,g,e,_
g,e,r,_
e,r,n,_
r,n,a,_
n,a,i,_
a,i,l,_
i,l,_,_
l,_,_,_
_,f,i,h
f,i,n,u
i,n,g,e
n,g,e,l
g,e,r,l
e,r,p,a
r,p,r,_
p,r,i,d
r,i,n,i
i,n,t,g
n,t,_,i
t,_,_,t
_,f,i,t
f,i,n,e
i,n,i,r
n,i,s,m
i,s,h,i
s,h,_,n
h,_,_,a
_,_,_,r
_,f,i,f
f,i,r,u
i,r,e,e
r,e,_,g
e,_,_,o
_,f,i,b
f,i,r,o
i,r,e,m
r,e,_,b
e,_,d,e
_,d,e,r
d,e,p,o
e,p,a,s
p,a,r,_
a,r,t,_
r,t,m,_
t,m,_,_
_,f,i,e
f,i,r,s
i,r,e,c
r,e,_,a
e,_,e,p
_,e,s,e
e,s,c,_
s,c,a,d
c,a,p,e
a,p,e,_
p,e,_,i
e,_,_,n
_,f,i,c
f,i,r,a
i,r,e,r
r,e,_,r
e,_,t,o
_,t,r,_
t,r,u,d
r,u,c,e
u,c,k,_
c,k,_,b
k,_,_,o
_,_,_,m
_,f,i,p
f,i,r,e
i,r,e,t
r,e,c,a
e,c,r,r
c,r,a,d
r,a,c,o
a,c,k,_
c,k,e,_
k,e,r,_
e,r,_,_
r,_,_,_
_,f,i,b
f,i,r,o
i,r,e,m
r,e,m,b
e,m,a,e
m,a,n,r
a,n,_,o
n,_,_,_
_,f,i,c
f,i,r,h
i,r,e,i
r,e,p,m
e,p,l,e
p,l,a,n
l,a,c,e
a,c,e,a
c,e,_,_
e,_,_,_
_,f,i,f
f,i,r,u
i,r,e,e
r,e,w,g
e,w,o,o
w,o,r,s
o,r,k,_
r,k,s,a
k,s,_,r
s,_,_,t
_,_,_,i
_,_,_,f
_,f,i,p
f,i,r,r
i,r,s,i
r,s,t,m
s,t,_,e
t,_,_,r
_,_,_,o
_,f,i,p
f,i,r,r
i,r,s,i
r,s,t,m
s,t,_,e
t,_,a,r
_,a,i,o
a,i,d,s
i,d,_,_
d,_,_,a
_,_,_,u
_,_,_,x
_,f,i,p
f,i,r,l
i,r,s,a
r,s,t,n
s,t,_,t
t,_,f,a
_,f,l,_
f,l,o,b
l,o,o,a
o,o,r,j
o,r,_,a
r,_,_,(
_,f,i,n
f,i,r,o
i,r,s,m
r,s,t,b
s,t,_,r
t,_,n,e
_,n,a,_
n,a,m,d
a,m,e,e
m,e,_,_
e,_,_,p
_,_,_,i
_,f,i,p
f,i,s,e
i,s,h,z
s,h,_,_
h,_,_,_
_,f,i,p
f,i,s,e
i,s,h,s
s,h,_,c
h,_,_,a
_,_,_,r
_,f,i,p
f,i,s,e
i,s,h,s
s,h,_,c
h,_,m,a
_,m,a,d
m,a,r,e
a,r,k,r
r,k,e,í
k,e,t,a
e,t,_,_
t,_,_,_
_,f,i,p
f,i,s,e
i,s,h,s
s,h,_,c
h,_,s,a
_,s,h,d
s,h,o,e
h,o,p,r
o,p,_,í
p,_,_,a
_,f,i,p
f,i,s,u
i,s,t,ñ
s,t,_,o
t,_,_,_
_,f,i,e
f,i,t,n
i,t,_,_
t,_,_,f
_,_,_,o
_,_,_,r
_,_,_,m
_,_,_,a
_,f,i,q
f,i,t,u
i,t,_,e
t,_,_,d
_,_,_,a
_,_,_,r
_,_,_,b
_,_,_,i
_,_,_,e
_,_,_,n
_,f,i,p
f,i,t,r
i,t,t,o
t,t,i,b
t,i,n,a
i,n,g,d
n,g,_,o
g,_,r,r
_,r,o,_
r,o,o,_
o,o,m,_
o,m,_,_
_,f,i,c
f,i,v,i
i,v,e,n
v,e,_,c
e,_,_,o
_,f,i,a
f,i,x,r
i,x,_,r
x,_,_,e
_,_,_,g
_,_,_,l
_,_,_,a
_,_,_,r
_,f,i,g
f,i,z,a
i,z,z,s
z,z,y,e
z,y,_,o
y,_,_,s
_,_,_,o
_,f,l,b
f,l,a,a
l,a,g,n
a,g,_,d
g,_,_,e
_,_,_,r
_,_,_,a
_,f,l,f
f,l,a,l
l,a,s,a
a,s,h,s
s,h,_,h
h,_,_,_
_,f,l,l
f,l,a,i
l,a,s,n
a,s,h,t
s,h,l,e
h,l,i,r
l,i,g,n
i,g,h,a
g,h,t,_
h,t,_,e
t,_,_,l
_,_,_,é
_,f,l,l
f,l,a,l
l,a,t,a
a,t,_,n
t,_,_,o
_,f,l,s
f,l,a,a
l,a,v,b
a,v,o,o
v,o,r,r
o,r,_,_
r,_,_,_
_,f,l,i
f,l,a,m
l,a,w,p
a,w,l,e
w,l,e,c
l,e,s,a
e,s,s,b
s,s,_,l
s,_,_,e
_,f,l,e
f,l,e,s
l,e,e,c
e,e,_,a
e,_,_,p
_,_,_,a
_,_,_,r
_,f,l,c
f,l,e,a
l,e,s,r
e,s,h,n
s,h,_,e
h,_,_,_
_,f,l,v
f,l,i,u
l,i,g,e
i,g,h,l
g,h,t,o
h,t,_,_
t,_,_,_
_,f,l,l
f,l,i,a
l,i,n,n
i,n,g,z
n,g,_,a
g,_,_,r
_,f,l,a
f,l,i,l
l,i,p,e
i,p,p,t
p,p,e,a
p,e,r,s
e,r,s,_
r,s,_,_
s,_,_,_
_,f,l,f
f,l,i,l
l,i,r,i
i,r,t,r
r,t,_,t
t,_,_,e
_,_,_,a
_,_,_,r
_,f,l,f
f,l,o,l
l,o,a,o
o,a,t,t
a,t,_,a
t,_,_,r
_,f,l,i
f,l,o,n
l,o,o,u
o,o,d,n
o,d,_,d
d,_,_,a
_,_,_,c
_,_,_,i
_,_,_,ó
_,_,_,n
_,f,l,p
f,l,o,i
l,o,o,s
o,o,r,o
o,r,_,_
r,_,_,_
_,f,l,d
f,l,o,i
l,o,p,s
o,p,p,q
p,p,y,u
p,y,_,e
y,_,_,t
_,_,_,e
_,f,l,h
f,l,o,i
l,o,s,l
o,s,s,o
s,s,_,_
s,_,_,d
_,_,_,e
_,_,_,n
_,_,_,t
_,_,_,a
_,_,_,l
_,f,l,h
f,l,o,a
l,o,u,r
o,u,r,i
u,r,_,n
r,_,_,a
_,f,l,f
f,l,o,l
l,o,w,o
o,w,e,r
w,e,r,_
e,r,_,_
r,_,_,_
_,f,l,f
f,l,o,l
l,o,w,o
o,w,e,r
w,e,r,i
e,r,_,s
r,_,s,t
_,s,h,e
s,h,o,r
h,o,p,í
o,p,_,a
p,_,_,_
_,f,l,g
f,l,u,r
l,u,_,i
u,_,_,p
_,_,_,e
_,f,l,c
f,l,u,o
l,u,e,n
u,e,n,_
e,n,t,s
n,t,l,o
t,l,y,l
l,y,_,t
y,_,_,u
_,_,_,r
_,_,_,a
_,f,l,f
f,l,u,l
l,u,t,a
u,t,e,u
t,e,_,t
e,_,_,a
_,f,l,m
f,l,y,o
l,y,_,s
y,_,_,c
_,_,_,a
_,f,l,v
f,l,y,o
l,y,_,l
y,_,_,a
_,_,_,r
_,f,l,p
f,l,y,l
l,y,i,a
y,i,n,t
i,n,g,i
n,g,_,l
g,_,s,l
_,s,a,o
s,a,u,_
a,u,c,v
u,c,e,o
c,e,_,l
_,f,o,e
f,o,a,s
o,a,m,p
a,m,_,u
m,_,_,m
_,_,_,a
_,f,o,c
f,o,c,o
o,c,u,n
c,u,s,c
u,s,_,e
s,_,_,n
_,_,_,t
_,_,_,r
_,_,_,a
_,_,_,r
_,_,_,s
_,_,_,e
_,f,o,n
f,o,g,i
o,g,_,e
g,_,_,b
_,_,_,l
_,_,_,a
_,f,o,c
f,o,g,o
o,g,g,n
g,g,y,_
g,y,_,n
y,_,_,e
_,_,_,b
_,_,_,l
_,_,_,i
_,_,_,n
_,_,_,a
_,f,o,p
f,o,i,a
o,i,l,p
i,l,_,e
l,_,_,l
_,_,_,d
_,_,_,e
_,_,_,a
_,_,_,l
_,_,_,u
_,f,o,d
f,o,l,o
o,l,d,b
l,d,_,l
d,_,_,a
_,_,_,r
_,f,o,c
f,o,l,a
o,l,d,r
l,d,e,p
d,e,r,e
e,r,_,t
r,_,_,a
_,f,o,g
f,o,l,e
o,l,k,n
l,k,_,t
k,_,_,e
_,f,o,s
f,o,l,e
o,l,l,g
l,l,o,u
l,o,w,i
o,w,_,r
w,_,_,_
_,f,o,c
f,o,o,o
o,o,d,m
o,d,_,i
d,_,_,d
_,_,_,a
_,f,o,t
f,o,o,o
o,o,l,n
o,l,_,t
l,_,_,o
_,f,o,h
f,o,o,a
o,o,l,c
o,l,_,e
l,_,a,r
_,a,r,_
a,r,o,e
r,o,u,l
o,u,n,_
u,n,d,t
n,d,_,o
d,_,_,n
_,f,o,p
f,o,o,i
o,o,t,e
o,t,_,_
t,_,_,_
_,f,o,f
f,o,o,ú
o,o,t,t
o,t,b,b
t,b,a,o
b,a,l,l
a,l,l,_
l,l,_,a
l,_,_,m
_,_,_,e
_,_,_,r
_,_,_,i
_,f,o,f
f,o,o,ú
o,o,t,t
o,t,b,b
t,b,a,o
b,a,l,l
a,l,l,_
l,l,_,_
l,_,_,_
_,f,o,p
f,o,o,a
o,o,t,s
o,t,s,o
t,s,t,_
s,t,e,_
t,e,p,_
e,p,_,_
p,_,_,_
_,f,o,p
f,o,r,a
o,r,_,r
r,_,_,a
_,f,o,p
f,o,r,a
o,r,_,r
r,_,_,a
_,f,o,p
f,o,r,o
o,r,_,r
r,_,_,_
_,f,o,p
f,o,r,r
o,r,b,o
r,b,i,h
b,i,d,i
i,d,_,b
d,_,_,i
_,_,_,r
_,f,o,p
f,o,r,r
o,r,b,o
r,b,i,h
b,i,d,i
i,d,d,b
d,d,e,i
d,e,n,d
e,n,_,o
n,_,_,_
_,f,o,f
f,o,r,u
o,r,c,e
r,c,e,r
c,e,_,z
e,_,_,a
_,f,o,p
f,o,r,r
o,r,e,o
r,e,c,n
e,c,a,ó
c,a,s,s
a,s,t,t
s,t,_,i
t,_,_,c
_,_,_,o
_,f,o,f
f,o,r,r
o,r,e,e
r,e,h,n
e,h,e,t
h,e,a,e
e,a,d,_
a,d,_,_
d,_,_,_
_,f,o,e
f,o,r,x
o,r,e,t
r,e,i,r
e,i,g,a
i,g,n,n
g,n,_,j
n,_,_,e
_,_,_,r
_,_,_,o
_,f,o,e
f,o,r,x
o,r,e,t
r,e,i,r
e,i,g,a
i,g,n,n
g,n,e,j
n,e,r,e
e,r,_,r
r,_,_,o
_,f,o,p
f,o,r,r
o,r,e,e
r,e,s,v
e,s,e,e
s,e,e,r
e,e,_,_
e,_,_,_
_,f,o,b
f,o,r,o
o,r,e,s
r,e,s,q
e,s,t,u
s,t,_,e
t,_,_,_
_,f,o,b
f,o,r,o
o,r,e,s
r,e,s,q
e,s,t,u
s,t,_,e
t,_,_,_
_,f,o,p
f,o,r,o
o,r,e,r
r,e,v,_
e,v,e,s
v,e,r,i
e,r,_,e
r,_,_,m
_,_,_,p
_,_,_,r
_,_,_,e
_,f,o,f
f,o,r,a
o,r,g,l
r,g,e,s
g,e,_,i
e,_,_,f
_,_,_,i
_,_,_,c
_,_,_,a
_,_,_,r
_,f,o,o
f,o,r,l
o,r,g,v
r,g,e,i
g,e,t,d
e,t,_,a
t,_,_,r
_,f,o,p
f,o,r,e
o,r,g,r
r,g,i,d
g,i,v,o
i,v,e,n
v,e,_,a
e,_,_,r
_,f,o,t
f,o,r,e
o,r,k,n
r,k,_,e
k,_,_,d
_,_,_,o
_,_,_,r
_,f,o,f
f,o,r,o
o,r,m,r
r,m,_,m
m,_,_,u
_,_,_,l
_,_,_,a
_,_,_,r
_,_,_,i
_,_,_,o
_,f,o,f
f,o,r,o
o,r,m,r
r,m,_,m
m,_,_,a
_,f,o,f
f,o,r,o
o,r,m,r
r,m,a,m
m,a,l,a
a,l,_,l
l,_,_,_
_,f,o,a
f,o,r,n
o,r,m,t
r,m,e,i
m,e,r,g
e,r,_,u
r,_,_,o
_,f,o,f
f,o,r,o
o,r,n,r
r,n,i,n
n,i,c,i
i,c,a,c
c,a,t,a
a,t,e,r
t,e,_,_
e,_,_,_
_,f,o,c
f,o,r,u
o,r,t,a
r,t,i,d
t,i,e,r
i,e,t,a
e,t,h,g
t,h,_,é
h,_,_,s
_,_,_,i
_,_,_,m
_,_,_,o
_,f,o,f
f,o,u,u
o,u,n,n
u,n,d,d
n,d,_,a
d,_,_,r
_,f,o,f
f,o,u,u
o,u,n,e
u,n,t,n
n,t,a,t
t,a,i,e
a,i,n,_
i,n,_,_
n,_,_,_
_,f,o,c
f,o,u,u
o,u,r,a
u,r,_,t
r,_,_,r
_,_,_,o
_,f,o,c
f,o,u,a
o,u,r,t
u,r,t,o
r,t,e,r
t,e,e,c
e,e,n,e
e,n,_,_
n,_,_,_
_,f,o,d
f,o,u,é
o,u,r,c
u,r,t,i
r,t,e,m
t,e,e,o
e,e,n,_
e,n,t,c
n,t,h,u
t,h,_,a
h,_,_,r
_,_,_,t
_,f,o,c
f,o,u,u
o,u,r,a
u,r,t,r
r,t,h,t
t,h,_,o
h,_,_,_
_,f,o,z
f,o,x,o
o,x,_,r
x,_,_,r
_,_,_,o
_,f,r,f
f,r,a,r
r,a,c,a
a,c,t,c
c,t,u,t
t,u,r,u
u,r,e,r
r,e,_,a
e,_,_,_
_,f,r,f
f,r,a,r
r,a,g,a
a,g,m,g
g,m,e,m
m,e,n,e
e,n,t,n
n,t,_,t
t,_,_,o
_,f,r,m
f,r,a,a
r,a,m,r
a,m,e,c
m,e,_,o
e,_,_,_
_,f,r,f
f,r,a,r
r,a,n,a
a,n,c,n
n,c,e,c
c,e,_,i
e,_,_,a
_,f,r,r
f,r,e,a
r,e,a,r
e,a,k,o
a,k,_,_
k,_,_,_
_,f,r,l
f,r,e,i
r,e,e,b
e,e,_,r
e,_,_,e
_,f,r,l
f,r,e,i
r,e,e,b
e,e,d,e
e,d,o,r
d,o,m,t
o,m,_,a
m,_,_,d
_,f,r,l
f,r,e,i
r,e,e,b
e,e,l,r
e,l,y,e
l,y,_,m
y,_,_,e
_,_,_,n
_,_,_,t
_,_,_,e
_,f,r,c
f,r,e,o
r,e,e,n
e,e,z,g
e,z,e,e
z,e,_,l
e,_,_,a
_,_,_,r
_,f,r,c
f,r,e,o
r,e,e,n
e,e,z,g
e,z,e,e
z,e,r,l
e,r,_,a
r,_,_,d
_,_,_,o
_,_,_,r
_,f,r,h
f,r,e,e
r,e,e,l
e,e,z,a
e,z,i,d
z,i,n,o
i,n,g,_
n,g,_,_
g,_,_,_
_,f,r,f
f,r,e,r
r,e,n,a
e,n,c,n
n,c,h,c
c,h,_,é
h,_,_,s
_,f,r,f
f,r,e,r
r,e,n,a
e,n,c,n
n,c,h,c
c,h,m,é
h,m,a,s
m,a,n,_
a,n,_,_
n,_,_,_
_,f,r,f
f,r,e,r
r,e,q,e
e,q,u,c
q,u,e,u
u,e,n,e
e,n,t,n
n,t,_,t
t,_,_,e
_,f,r,f
f,r,e,r
r,e,q,e
e,q,u,c
q,u,e,u
u,e,n,e
e,n,t,n
n,t,l,t
t,l,y,e
l,y,_,m
y,_,_,e
_,_,_,n
_,f,r,f
f,r,e,r
r,e,s,e
e,s,h,s
s,h,_,c
h,_,_,o
_,f,r,n
f,r,i,e
r,i,d,v
i,d,g,e
d,g,e,r
g,e,_,a
e,_,_,_
_,f,r,f
f,r,i,r
r,i,e,i
i,e,d,t
e,d,_,o
d,_,_,_
_,f,r,h
f,r,i,u
r,i,e,e
i,e,d,v
e,d,_,o
d,_,e,_
_,e,g,f
e,g,g,r
g,g,_,i
g,_,_,t
_,_,_,o
_,f,r,a
f,r,i,m
r,i,e,i
i,e,n,g
e,n,d,o
n,d,_,_
d,_,_,_
_,f,r,a
f,r,i,m
r,i,e,i
i,e,n,g
e,n,d,a
n,d,l,b
d,l,y,l
l,y,_,e
y,_,_,_
_,f,r,a
f,r,i,m
r,i,e,i
i,e,n,s
e,n,d,t
n,d,s,a
d,s,h,d
s,h,i,_
h,i,p,_
i,p,_,_
p,_,_,_
_,f,r,a
f,r,i,s
r,i,g,u
i,g,h,s
g,h,t,t
h,t,e,a
t,e,n,d
e,n,e,o
n,e,d,_
e,d,_,_
d,_,_,_
_,f,r,r
f,r,o,a
r,o,g,n
o,g,_,a
g,_,_,_
_,f,r,d
f,r,o,e
r,o,m,_
o,m,_,_
m,_,_,_
_,f,r,d
f,r,o,e
r,o,n,l
o,n,t,a
n,t,_,n
t,_,_,t
_,_,_,e
_,f,r,d
f,r,o,e
r,o,n,f
o,n,t,e
n,t,_,n
t,_,b,s
_,b,u,a
b,u,m,_
u,m,p,d
m,p,e,e
p,e,r,l
e,r,_,a
_,f,r,c
f,r,o,o
r,o,z,n
o,z,e,g
z,e,n,e
e,n,_,l
n,_,_,a
